date,latitude,longitude,wind_speed_kmh,pressure_hpa,rainfall_mm,humidity_percent,wave_height_m,storm_surge_m,cyclone_category,landfall_occurred,storm_name,city,province,deaths,people_affected
2024-03-08,25.1227,62.3255,18.1,1014.3,12.7,58.0,0.9,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-03-12,24.656,68.837,31.5,1016.4,0.0,73.7,1.4,0.4,0,0,None,Badin,Sindh,0,0
2024-03-16,24.7461,67.9239,19.9,1011.3,0.0,57.2,0.7,0.4,0,0,None,Thatta,Sindh,0,0
2024-03-20,24.8607,67.0011,31.7,1016.0,0.0,56.7,0.8,0.1,0,0,None,Karachi,Sindh,0,0
2024-03-24,25.21,64.64,30.7,1016.8,3.0,55.7,0.5,0.5,0,0,None,Ormara,Balochistan,0,0
2024-03-28,25.1227,62.3255,13.6,1013.4,0.0,64.1,1.1,0.1,0,0,None,Gwadar,Balochistan,0,0
2024-04-01,24.7461,67.9239,14.7,1011.7,2.8,69.2,0.5,0.1,0,0,None,Thatta,Sindh,0,0
2024-04-05,24.8607,67.0011,12.2,1006.9,0.0,77.8,0.3,0.3,0,0,None,Karachi,Sindh,0,0
2024-04-09,25.21,64.64,18.9,1005.9,0.0,70.9,1.3,0.1,0,0,None,Ormara,Balochistan,0,0
2024-04-13,25.1227,62.3255,24.8,1011.8,2.7,64.5,0.3,0.3,0,0,None,Gwadar,Balochistan,0,0
2024-04-17,24.656,68.837,11.2,1012.3,0.0,79.1,1.1,0.4,0,0,None,Badin,Sindh,0,0
2024-04-18,25.1263,64.731,62.7,993.2,32.9,78.8,4.0,1.1,0,0,Arabian Sea Depression,Ormara,Balochistan,0,1800
2024-04-21,24.7461,67.9239,27.3,1012.2,0.0,69.6,0.7,0.4,0,0,None,Thatta,Sindh,0,0
2024-04-25,24.8607,67.0011,23.5,1017.6,0.0,70.3,0.6,0.2,0,0,None,Karachi,Sindh,0,0
2024-04-29,25.21,64.64,35.7,1007.2,10.8,71.8,1.4,0.2,0,0,None,Ormara,Balochistan,0,0
2024-05-03,25.1227,62.3255,21.9,1010.3,0.0,65.4,0.9,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-05-07,24.656,68.837,25.0,1014.9,0.0,73.5,0.6,0.2,0,0,None,Badin,Sindh,0,0
2024-05-11,24.7461,67.9239,37.6,1014.4,0.0,64.9,0.3,0.3,0,0,None,Thatta,Sindh,0,0
2024-05-15,24.8607,67.0011,15.2,1005.3,0.0,73.4,1.4,0.1,0,0,None,Karachi,Sindh,0,0
2024-05-19,25.21,64.64,20.0,1015.2,0.0,61.6,0.7,0.3,0,0,None,Ormara,Balochistan,0,0
2024-05-22,24.8695,66.9291,108.9,975.3,80.2,83.2,4.9,1.5,2,0,Cyclone Remal,Karachi,Sindh,4,25000
2024-05-23,25.1227,62.3255,14.7,1014.7,0.0,59.0,0.7,0.1,0,0,None,Gwadar,Balochistan,0,0
2024-05-23,24.7693,67.077,91.4,979.7,70.3,82.0,4.8,1.4,2,0,Cyclone Remal,Karachi,Sindh,0,25000
2024-05-23,24.572,68.739,104.7,978.1,94.8,76.2,5.2,0.4,2,0,Cyclone Remal,Badin,Sindh,3,20000
2024-05-24,24.8363,67.0836,76.4,982.4,57.5,77.2,3.9,1.4,2,0,Cyclone Remal,Karachi,Sindh,0,25000
2024-05-24,24.5755,68.9079,86.1,980.8,75.0,74.5,3.7,0.7,2,0,Cyclone Remal,Badin,Sindh,0,20000
2024-05-25,24.5726,68.8471,76.7,984.2,59.9,73.9,3.5,0.9,2,0,Cyclone Remal,Badin,Sindh,0,20000
2024-05-25,24.912,66.9803,57.5,985.1,43.4,76.0,2.8,1.4,2,0,Cyclone Remal,Karachi,Sindh,0,25000
2024-05-26,24.6123,68.8488,55.4,987.8,45.2,74.6,3.6,0.6,2,0,Cyclone Remal,Badin,Sindh,0,20000
2024-05-27,24.656,68.837,20.8,1017.9,0.0,67.8,1.1,0.4,0,0,None,Badin,Sindh,0,0
2024-05-31,24.7461,67.9239,39.1,1011.6,0.0,67.4,1.1,0.4,0,0,None,Thatta,Sindh,0,0
2024-06-04,25.21,64.64,13.2,1016.0,13.9,59.8,0.9,0.3,0,0,None,Ormara,Balochistan,0,0
2024-06-05,24.69,67.9567,73.0,992.8,46.5,80.1,3.8,1.1,0,0,Arabian Sea Storm,Thatta,Sindh,1,5000
2024-06-08,25.1227,62.3255,17.5,1005.9,0.0,58.8,0.4,0.3,0,0,None,Gwadar,Balochistan,0,0
2024-06-12,24.656,68.837,35.8,1008.2,6.0,73.8,0.9,0.2,0,0,None,Badin,Sindh,0,0
2024-06-16,24.7461,67.9239,29.1,1014.7,6.2,76.0,0.4,0.2,0,0,None,Thatta,Sindh,0,0
2024-06-20,24.8607,67.0011,26.3,1012.6,12.5,63.1,1.2,0.4,0,0,None,Karachi,Sindh,0,0
2024-06-24,25.21,64.64,16.1,1011.2,0.0,55.5,1.0,0.5,0,0,None,Ormara,Balochistan,0,0
2024-06-28,25.1227,62.3255,30.1,1017.0,7.5,67.5,1.1,0.5,0,0,None,Gwadar,Balochistan,0,0
2024-07-02,24.656,68.837,16.0,1016.6,12.6,79.8,1.0,0.4,0,0,None,Badin,Sindh,0,0
2024-07-06,24.7461,67.9239,35.1,1016.1,0.0,57.5,0.5,0.4,0,0,None,Thatta,Sindh,0,0
2024-07-10,24.8607,67.0011,21.7,1011.2,9.0,57.8,0.8,0.3,0,0,None,Karachi,Sindh,0,0
2024-07-14,25.21,64.64,12.0,1009.9,0.0,69.6,0.9,0.5,0,0,None,Ormara,Balochistan,0,0
2024-07-18,25.1227,62.3255,10.1,1015.4,5.0,73.3,1.2,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-07-22,24.656,68.837,26.4,1010.5,6.5,61.8,0.3,0.2,0,0,None,Badin,Sindh,0,0
2024-07-26,24.7461,67.9239,39.2,1017.8,0.0,65.4,0.9,0.3,0,0,None,Thatta,Sindh,0,0
2024-07-30,24.8607,67.0011,14.0,1012.7,0.0,72.3,1.1,0.5,0,0,None,Karachi,Sindh,0,0
2024-08-03,25.1227,62.3255,31.9,1006.3,0.0,76.3,0.9,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-08-07,24.656,68.837,17.7,1005.4,6.2,61.8,0.7,0.3,0,0,None,Badin,Sindh,0,0
2024-08-11,24.7461,67.9239,14.4,1014.2,0.0,76.6,1.0,0.2,0,0,None,Thatta,Sindh,0,0
2024-08-15,24.8607,67.0011,14.0,1007.3,3.5,71.8,1.0,0.3,0,0,None,Karachi,Sindh,0,0
2024-08-19,25.21,64.64,29.3,1011.3,0.0,67.1,1.0,0.5,0,0,None,Ormara,Balochistan,0,0
2024-08-23,25.1227,62.3255,11.2,1007.7,0.0,71.2,1.2,0.1,0,0,None,Gwadar,Balochistan,0,0
2024-08-27,24.656,68.837,25.5,1013.2,0.0,75.0,0.3,0.3,0,0,None,Badin,Sindh,0,0
2024-08-31,24.7461,67.9239,13.4,1006.9,3.9,62.5,1.1,0.2,0,0,None,Thatta,Sindh,0,0
2024-09-04,25.21,64.64,33.3,1007.2,0.0,78.6,1.4,0.4,0,0,None,Ormara,Balochistan,0,0
2024-09-08,25.1227,62.3255,22.2,1009.4,13.0,78.7,0.5,0.4,0,0,None,Gwadar,Balochistan,0,0
2024-09-12,24.656,68.837,15.5,1016.2,0.0,79.9,1.2,0.4,0,0,None,Badin,Sindh,0,0
2024-09-16,24.7461,67.9239,29.8,1008.4,0.0,71.5,0.4,0.3,0,0,None,Thatta,Sindh,0,0
2024-09-20,24.8607,67.0011,38.0,1011.6,8.9,70.4,0.7,0.4,0,0,None,Karachi,Sindh,0,0
2024-09-24,25.21,64.64,18.3,1009.0,0.0,62.6,1.3,0.2,0,0,None,Ormara,Balochistan,0,0
2024-09-28,25.1227,62.3255,28.3,1008.8,12.4,74.3,0.5,0.4,0,0,None,Gwadar,Balochistan,0,0
2024-10-02,24.656,68.837,32.4,1005.0,0.0,65.9,0.7,0.4,0,0,None,Badin,Sindh,0,0
2024-10-06,24.7461,67.9239,16.8,1007.9,0.0,65.6,0.4,0.2,0,0,None,Thatta,Sindh,0,0
2024-10-10,24.8607,67.0011,28.0,1006.5,7.9,65.4,1.3,0.2,0,0,None,Karachi,Sindh,0,0
2024-10-14,25.21,64.64,28.9,1015.8,0.0,79.7,0.4,0.4,0,0,None,Ormara,Balochistan,0,0
2024-10-15,25.1345,62.3288,99.1,981.2,61.9,75.0,4.1,0.9,1,0,Cyclone Dana,Gwadar,Balochistan,1,6000
2024-10-16,25.1021,62.3687,82.1,984.3,54.3,73.9,3.9,0.7,1,0,Cyclone Dana,Gwadar,Balochistan,0,6000
2024-10-17,25.1606,62.336,64.5,986.2,40.5,78.5,3.0,1.1,1,0,Cyclone Dana,Gwadar,Balochistan,0,6000
2024-10-18,25.1227,62.3255,12.1,1006.2,5.9,66.7,1.1,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-10-22,24.656,68.837,26.2,1013.8,2.8,71.0,0.9,0.3,0,0,None,Badin,Sindh,0,0
2024-10-26,24.7461,67.9239,26.0,1012.1,5.5,73.6,1.0,0.4,0,0,None,Thatta,Sindh,0,0
2024-10-30,24.8607,67.0011,24.3,1005.2,0.0,74.1,0.7,0.3,0,0,None,Karachi,Sindh,0,0
2024-11-03,25.1227,62.3255,35.0,1008.9,1.4,71.6,0.3,0.2,0,0,None,Gwadar,Balochistan,0,0
2024-11-05,24.8358,66.9149,65.3,993.7,36.6,81.0,2.9,1.3,0,0,Arabian Sea Low,Karachi,Sindh,0,3000
2024-11-07,24.656,68.837,20.0,1015.1,0.0,59.4,0.4,0.4,0,0,None,Badin,Sindh,0,0
2024-11-11,24.7461,67.9239,13.6,1007.9,0.0,65.1,1.4,0.2,0,0,None,Thatta,Sindh,0,0
2024-11-15,24.8607,67.0011,10.4,1017.3,0.0,59.7,0.4,0.5,0,0,None,Karachi,Sindh,0,0
2024-11-19,25.21,64.64,26.5,1013.3,0.0,75.6,0.7,0.1,0,0,None,Ormara,Balochistan,0,0
2024-11-23,25.1227,62.3255,35.0,1015.4,9.7,60.8,1.2,0.3,0,0,None,Gwadar,Balochistan,0,0
2024-11-27,24.656,68.837,15.3,1012.9,0.0,63.6,1.3,0.2,0,0,None,Badin,Sindh,0,0
2024-12-01,24.7461,67.9239,39.5,1017.8,3.0,63.3,1.4,0.1,0,0,None,Thatta,Sindh,0,0
2024-12-05,24.8607,67.0011,24.5,1015.9,0.0,63.4,0.4,0.5,0,0,None,Karachi,Sindh,0,0
2024-12-09,25.21,64.64,26.2,1013.2,0.0,63.4,1.3,0.1,0,0,None,Ormara,Balochistan,0,0
2024-12-13,25.1227,62.3255,20.5,1014.6,0.0,79.8,1.4,0.4,0,0,None,Gwadar,Balochistan,0,0
2024-12-17,24.656,68.837,30.4,1012.4,0.0,62.1,0.7,0.5,0,0,None,Badin,Sindh,0,0
2024-12-21,24.7461,67.9239,34.8,1016.9,4.5,71.2,0.5,0.2,0,0,None,Thatta,Sindh,0,0
2024-12-25,24.8607,67.0011,11.7,1015.8,13.9,73.6,0.6,0.3,0,0,None,Karachi,Sindh,0,0
2024-12-29,25.21,64.64,32.9,1012.0,0.0,77.0,1.3,0.3,0,0,None,Ormara,Balochistan,0,0
2025-01-02,24.656,68.837,33.8,1015.6,0.0,61.9,0.4,0.4,0,0,None,Badin,Sindh,0,0
2025-01-06,24.7461,67.9239,10.7,1015.1,0.0,67.7,0.8,0.4,0,0,None,Thatta,Sindh,0,0
2025-01-10,24.8607,67.0011,36.1,1017.9,14.0,65.9,0.9,0.1,0,0,None,Karachi,Sindh,0,0
2025-01-14,25.21,64.64,17.7,1007.1,12.5,67.2,0.7,0.2,0,0,None,Ormara,Balochistan,0,0
2025-01-18,25.1227,62.3255,11.0,1012.0,11.3,57.3,0.5,0.3,0,0,None,Gwadar,Balochistan,0,0
2025-01-22,24.656,68.837,18.3,1006.9,0.0,59.3,1.2,0.2,0,0,None,Badin,Sindh,0,0
2025-01-26,24.7461,67.9239,17.1,1016.5,0.0,64.0,0.3,0.4,0,0,None,Thatta,Sindh,0,0
2025-01-30,24.8607,67.0011,18.0,1016.3,0.0,73.3,0.9,0.3,0,0,None,Karachi,Sindh,0,0
2025-02-03,25.1227,62.3255,38.4,1016.3,0.0,66.3,0.5,0.5,0,0,None,Gwadar,Balochistan,0,0
2025-02-07,24.656,68.837,25.5,1014.1,0.0,65.6,1.3,0.4,0,0,None,Badin,Sindh,0,0
2025-02-11,24.7461,67.9239,17.9,1006.9,0.0,56.5,1.2,0.4,0,0,None,Thatta,Sindh,0,0
2025-02-15,24.8607,67.0011,33.9,1008.0,11.7,69.2,0.4,0.5,0,0,None,Karachi,Sindh,0,0
2025-02-19,25.21,64.64,28.3,1017.3,0.0,77.5,1.0,0.3,0,0,None,Ormara,Balochistan,0,0
2025-02-23,25.1227,62.3255,15.1,1013.4,11.1,58.6,1.0,0.3,0,0,None,Gwadar,Balochistan,0,0
2025-02-27,24.656,68.837,39.5,1014.8,0.0,55.0,0.7,0.1,0,0,None,Badin,Sindh,0,0
2025-03-03,25.1227,62.3255,10.6,1005.5,0.0,73.2,1.0,0.3,0,0,None,Gwadar,Balochistan,0,0
2025-03-07,24.656,68.837,24.9,1006.9,4.4,58.7,0.5,0.3,0,0,None,Badin,Sindh,0,0
2025-03-11,24.7461,67.9239,23.6,1014.9,0.0,77.9,0.9,0.2,0,0,None,Thatta,Sindh,0,0
2025-03-15,24.8607,67.0011,36.0,1005.4,0.0,68.3,0.7,0.2,0,0,None,Karachi,Sindh,0,0
2025-03-19,25.21,64.64,38.0,1013.5,9.3,65.1,1.0,0.1,0,0,None,Ormara,Balochistan,0,0
2025-03-23,25.1227,62.3255,22.5,1009.3,0.0,63.9,0.5,0.3,0,0,None,Gwadar,Balochistan,0,0
2025-03-27,24.656,68.837,32.6,1005.2,0.0,70.2,0.9,0.3,0,0,None,Badin,Sindh,0,0
2025-03-31,24.7461,67.9239,28.3,1006.6,0.0,59.0,0.8,0.5,0,0,None,Thatta,Sindh,0,0
2025-04-04,25.21,64.64,31.2,1005.2,0.0,68.2,0.5,0.2,0,0,None,Ormara,Balochistan,0,0
2025-04-08,25.1227,62.3255,29.0,1010.4,0.0,55.6,0.5,0.4,0,0,None,Gwadar,Balochistan,0,0
2025-04-12,24.656,68.837,23.6,1007.8,14.5,58.3,1.5,0.3,0,0,None,Badin,Sindh,0,0
2025-04-16,24.7461,67.9239,19.5,1016.7,7.0,64.5,1.1,0.5,0,0,None,Thatta,Sindh,0,0
2025-04-20,25.2373,64.7012,68.6,992.6,41.5,73.4,3.5,1.5,0,0,Arabian Sea Depression,Ormara,Balochistan,0,2000
2025-04-20,24.8607,67.0011,33.7,1007.5,0.0,56.1,0.7,0.2,0,0,None,Karachi,Sindh,0,0
2025-04-24,25.21,64.64,29.6,1017.8,0.0,68.3,1.2,0.4,0,0,None,Ormara,Balochistan,0,0
2025-04-28,25.1227,62.3255,12.0,1008.9,0.0,74.7,1.0,0.1,0,0,None,Gwadar,Balochistan,0,0
2025-05-02,24.656,68.837,33.5,1010.2,9.2,56.4,1.2,0.2,0,0,None,Badin,Sindh,0,0
2025-05-06,24.7461,67.9239,39.0,1005.7,0.0,56.4,0.8,0.2,0,0,None,Thatta,Sindh,0,0
2025-05-10,24.8747,66.9967,122.9,971.2,98.4,78.4,4.7,0.9,2,0,Cyclone Asna 2,Karachi,Sindh,5,35000
2025-05-10,24.8607,67.0011,39.5,1010.3,0.0,70.9,0.4,0.2,0,0,None,Karachi,Sindh,0,0
2025-05-11,24.8372,67.9432,121.5,970.6,104.9,80.8,4.7,0.6,2,0,Cyclone Asna 2,Thatta,Sindh,4,30000
2025-05-12,24.6527,68.8621,106.5,975.6,125.2,84.5,6.7,2.8,2,1,Cyclone Asna 2 Landfall,Badin,Sindh,6,50000
2025-05-13,24.5964,68.8314,92.7,978.4,114.3,82.5,5.4,2.8,2,1,Cyclone Asna 2 Landfall,Badin,Sindh,0,50000
2025-05-14,25.21,64.64,13.6,1013.9,1.8,65.4,0.9,0.2,0,0,None,Ormara,Balochistan,0,0
2025-05-18,25.1227,62.3255,12.0,1012.8,11.0,59.0,1.2,0.4,0,0,None,Gwadar,Balochistan,0,0
2025-05-22,24.656,68.837,33.7,1008.6,5.1,60.5,1.4,0.2,0,0,None,Badin,Sindh,0,0
2025-05-26,24.7461,67.9239,19.0,1014.4,0.0,79.7,0.9,0.3,0,0,None,Thatta,Sindh,0,0
2025-05-30,24.8607,67.0011,14.3,1010.4,0.0,57.7,1.4,0.2,0,0,None,Karachi,Sindh,0,0
2025-06-03,25.1227,62.3255,22.8,1009.5,0.0,60.8,0.7,0.4,0,0,None,Gwadar,Balochistan,0,0
2025-06-07,24.656,68.837,38.7,1008.3,5.9,62.4,1.4,0.4,0,0,None,Badin,Sindh,0,0
2025-06-08,25.0526,62.4094,84.3,985.5,49.8,74.6,4.6,0.7,1,0,Arabian Sea Cyclonic Storm,Gwadar,Balochistan,1,4500
2025-06-11,24.7461,67.9239,10.5,1017.3,0.0,66.8,1.2,0.5,0,0,None,Thatta,Sindh,0,0
2025-06-15,24.8607,67.0011,39.7,1007.7,0.0,69.3,0.9,0.2,0,0,None,Karachi,Sindh,0,0
2025-06-19,25.21,64.64,28.3,1008.0,0.0,70.1,0.5,0.5,0,0,None,Ormara,Balochistan,0,0
2025-06-23,25.1227,62.3255,31.5,1007.4,0.0,63.6,1.1,0.3,0,0,None,Gwadar,Balochistan,0,0
2025-06-27,24.656,68.837,19.5,1014.7,10.1,78.1,0.5,0.2,0,0,None,Badin,Sindh,0,0
2025-07-01,24.7461,67.9239,33.9,1007.2,11.7,63.5,0.7,0.2,0,0,None,Thatta,Sindh,0,0
2025-07-05,24.8607,67.0011,34.0,1011.3,0.0,70.3,0.6,0.4,0,0,None,Karachi,Sindh,0,0
2025-07-09,25.21,64.64,37.0,1013.1,0.0,70.1,0.6,0.4,0,0,None,Ormara,Balochistan,0,0
2025-07-13,25.1227,62.3255,25.0,1014.3,0.0,61.3,0.9,0.4,0,0,None,Gwadar,Balochistan,0,0
2025-07-17,24.656,68.837,11.2,1006.8,14.5,67.1,0.4,0.3,0,0,None,Badin,Sindh,0,0
2025-07-21,24.7461,67.9239,28.0,1017.5,6.0,64.7,0.5,0.4,0,0,None,Thatta,Sindh,0,0
2025-07-25,24.8607,67.0011,17.1,1013.4,0.0,74.3,1.4,0.1,0,0,None,Karachi,Sindh,0,0
2025-07-29,25.21,64.64,30.0,1013.4,0.0,67.7,0.6,0.1,0,0,None,Ormara,Balochistan,0,0
2025-08-02,24.656,68.837,30.6,1015.3,11.6,61.2,1.3,0.3,0,0,None,Badin,Sindh,0,0
2025-08-06,24.7461,67.9239,26.4,1014.7,6.0,63.9,1.3,0.1,0,0,None,Thatta,Sindh,0,0
2025-08-10,24.8607,67.0011,29.1,1008.6,0.0,64.0,1.1,0.4,0,0,None,Karachi,Sindh,0,0
2025-08-14,25.21,64.64,26.1,1017.1,4.6,68.2,1.1,0.3,0,0,None,Ormara,Balochistan,0,0
2025-08-18,25.1227,62.3255,12.4,1011.1,0.0,63.0,1.4,0.2,0,0,None,Gwadar,Balochistan,0,0
2025-08-22,24.656,68.837,19.9,1017.7,0.0,60.1,1.0,0.3,0,0,None,Badin,Sindh,0,0
2025-08-26,24.7461,67.9239,24.6,1013.2,0.0,68.9,0.5,0.2,0,0,None,Thatta,Sindh,0,0
2025-08-30,24.8607,67.0011,13.9,1014.9,13.9,61.6,1.2,0.3,0,0,None,Karachi,Sindh,0,0
2025-09-03,25.1227,62.3255,28.3,1013.9,14.1,74.9,0.6,0.5,0,0,None,Gwadar,Balochistan,0,0
2025-09-07,24.656,68.837,36.9,1013.4,12.1,72.5,0.8,0.4,0,0,None,Badin,Sindh,0,0
2025-09-11,24.7461,67.9239,32.0,1014.0,0.0,68.1,0.7,0.3,0,0,None,Thatta,Sindh,0,0
2025-09-15,24.8607,67.0011,20.3,1013.3,0.0,58.8,1.1,0.3,0,0,None,Karachi,Sindh,0,0
2025-09-19,25.21,64.64,21.1,1010.8,0.0,62.5,0.9,0.2,0,0,None,Ormara,Balochistan,0,0
2025-09-23,25.1227,62.3255,12.5,1007.3,0.0,74.2,0.4,0.1,0,0,None,Gwadar,Balochistan,0,0
2025-09-27,24.656,68.837,10.9,1005.1,0.0,68.4,0.7,0.2,0,0,None,Badin,Sindh,0,0
2025-10-01,24.7461,67.9239,25.7,1006.7,0.0,79.3,0.5,0.4,0,0,None,Thatta,Sindh,0,0
2025-10-05,24.8607,67.0011,26.0,1010.4,7.8,57.0,0.6,0.4,0,0,None,Karachi,Sindh,0,0
2025-10-09,25.21,64.64,33.3,1015.2,5.6,63.5,1.2,0.4,0,0,None,Ormara,Balochistan,0,0
2025-10-13,25.1227,62.3255,22.5,1010.1,5.2,63.8,0.7,0.5,0,0,None,Gwadar,Balochistan,0,0
2025-10-17,24.656,68.837,19.4,1009.2,0.0,59.5,0.7,0.4,0,0,None,Badin,Sindh,0,0
2025-10-18,24.8161,66.9593,97.7,978.6,70.0,79.6,4.7,1.3,2,0,Cyclone Bay Storm,Karachi,Sindh,3,18000
2025-10-19,24.8487,66.9406,80.8,981.9,56.5,74.5,3.7,1.2,2,0,Cyclone Bay Storm,Karachi,Sindh,0,18000
2025-10-20,24.87,67.0208,71.6,984.9,48.4,78.8,3.0,0.9,2,0,Cyclone Bay Storm,Karachi,Sindh,0,18000
2025-10-21,24.7461,67.9239,26.3,1011.1,0.0,77.3,1.4,0.5,0,0,None,Thatta,Sindh,0,0
2025-10-21,24.8767,67.0858,53.2,987.5,40.6,80.0,3.7,1.1,2,0,Cyclone Bay Storm,Karachi,Sindh,0,18000
2025-10-25,24.8607,67.0011,39.7,1017.2,12.5,66.7,0.9,0.2,0,0,None,Karachi,Sindh,0,0
2025-10-29,25.21,64.64,21.9,1008.6,0.0,63.4,1.1,0.4,0,0,None,Ormara,Balochistan,0,0
2025-11-02,24.656,68.837,35.3,1014.7,0.0,65.0,0.6,0.4,0,0,None,Badin,Sindh,0,0
2025-11-06,24.7461,67.9239,10.3,1017.9,4.4,78.5,1.2,0.3,0,0,None,Thatta,Sindh,0,0
2025-11-10,24.8607,67.0011,38.0,1011.6,1.4,59.5,1.5,0.5,0,0,None,Karachi,Sindh,0,0
2025-11-12,24.7818,67.9554,68.3,991.1,41.9,81.3,3.0,1.0,0,0,Arabian Sea Low,Thatta,Sindh,0,3500
2025-11-13,24.7019,68.0113,63.6,994.6,33.7,80.0,3.0,1.5,0,0,Arabian Sea Low,Thatta,Sindh,0,3500
2025-11-14,25.21,64.64,18.4,1018.0,3.8,78.3,0.8,0.3,0,0,None,Ormara,Balochistan,0,0
2025-11-14,24.846,67.9135,49.9,997.3,28.8,78.2,2.3,0.9,0,0,Arabian Sea Low,Thatta,Sindh,0,3500
2025-11-18,25.1227,62.3255,26.0,1007.4,10.3,71.6,1.3,0.1,0,0,None,Gwadar,Balochistan,0,0
2025-11-22,24.656,68.837,18.3,1011.4,0.0,73.7,0.3,0.3,0,0,None,Badin,Sindh,0,0
2025-11-26,24.7461,67.9239,14.9,1006.1,0.0,76.6,0.6,0.2,0,0,None,Thatta,Sindh,0,0
2025-11-30,24.8607,67.0011,30.3,1010.2,0.0,57.5,0.7,0.2,0,0,None,Karachi,Sindh,0,0
2025-12-04,25.21,64.64,25.6,1012.1,7.5,74.8,0.9,0.3,0,0,None,Ormara,Balochistan,0,0
2025-12-08,25.1227,62.3255,14.3,1015.1,0.0,59.4,1.1,0.4,0,0,None,Gwadar,Balochistan,0,0
2025-12-12,24.656,68.837,12.6,1006.1,0.0,63.6,0.8,0.4,0,0,None,Badin,Sindh,0,0
2025-12-16,24.7461,67.9239,36.0,1013.7,0.0,60.2,1.4,0.4,0,0,None,Thatta,Sindh,0,0
2025-12-20,24.8607,67.0011,20.1,1015.6,0.0,76.6,0.7,0.5,0,0,None,Karachi,Sindh,0,0
2025-12-24,25.21,64.64,35.9,1007.4,0.0,71.8,0.8,0.5,0,0,None,Ormara,Balochistan,0,0
2025-12-28,25.1227,62.3255,26.1,1009.1,0.0,73.9,0.4,0.2,0,0,None,Gwadar,Balochistan,0,0
