date,latitude,longitude,rainfall_mm,river_level_m,flood_occurred,city,province,flood_cause,people_affected,deaths
2023-03-27,34.0151,71.5249,26.0,2.56,1,Peshawar,KPK,Heavy Rain,50,0
2023-03-28,34.0151,71.5249,11.4,2.66,1,Peshawar,KPK,Heavy Rain,50,0
2023-03-28,34.0151,71.5249,20.1,3.36,1,Peshawar,KPK,Heavy Rain,777,0
2023-03-28,24.8607,67.0011,0.0,0.88,0,Karachi,Sindh,None,0,0
2023-03-29,34.0151,71.5249,12.8,3.75,1,Peshawar,KPK,Heavy Rain,50,0
2023-03-29,34.0151,71.5249,16.5,3.47,1,Peshawar,KPK,Heavy Rain,777,0
2023-03-30,34.0151,71.5249,11.0,2.3,1,Peshawar,KPK,Heavy Rain,777,0
2023-03-31,30.1798,66.975,0.0,0.58,0,Quetta,Balochistan,None,0,0
2023-03-31,34.0151,71.5249,15.9,2.05,1,Peshawar,KPK,Heavy Rain,777,0
2023-04-01,34.0151,71.5249,14.0,1.64,1,Peshawar,KPK,Heavy Rain,777,0
2023-04-02,34.0151,71.5249,11.7,1.53,1,Peshawar,KPK,Heavy Rain,777,0
2023-04-03,30.1798,66.975,0.0,0.34,0,Quetta,Balochistan,None,0,0
2023-04-06,35.9221,74.3082,0.0,0.71,0,Gilgit,GB,None,0,0
2023-04-09,34.0151,71.5249,0.0,1.71,0,Peshawar,KPK,None,0,0
2023-04-12,27.7052,68.8574,0.0,1.61,0,Sukkur,Sindh,None,0,0
2023-04-15,31.5204,74.3587,0.0,1.5,0,Lahore,Punjab,None,0,0
2023-04-18,30.1575,71.5249,0.0,0.5,0,Multan,Punjab,None,0,0
2023-04-21,24.8607,67.0011,0.0,1.04,0,Karachi,Sindh,None,0,0
2023-04-24,30.1798,66.975,0.0,1.45,0,Quetta,Balochistan,None,0,0
2023-04-27,35.9221,74.3082,0.0,0.5,0,Gilgit,GB,None,0,0
2023-04-29,27.812,66.627,108.4,4.9,1,Khuzdar,Balochistan,Flash Flood,3,12
2023-04-30,34.0151,71.5249,0.0,1.73,0,Peshawar,KPK,None,0,0
2023-04-30,27.812,66.627,50.1,3.48,1,Khuzdar,Balochistan,Flash Flood,3,0
2023-05-01,27.812,66.627,121.8,4.39,1,Khuzdar,Balochistan,Flash Flood,3,0
2023-05-02,27.812,66.627,72.7,3.69,1,Khuzdar,Balochistan,Flash Flood,3,0
2023-05-03,30.1798,66.975,0.0,0.72,0,Quetta,Balochistan,None,0,0
2023-05-03,27.812,66.627,52.8,2.78,1,Khuzdar,Balochistan,Flash Flood,3,0
2023-05-04,27.812,66.627,57.8,2.86,1,Khuzdar,Balochistan,Flash Flood,3,0
2023-05-06,35.9221,74.3082,0.0,1.66,0,Gilgit,GB,None,0,0
2023-05-09,34.0151,71.5249,0.0,1.44,0,Peshawar,KPK,None,0,0
2023-05-12,27.7052,68.8574,0.0,0.4,0,Sukkur,Sindh,None,0,0
2023-05-15,31.5204,74.3587,0.0,0.39,0,Lahore,Punjab,None,0,0
2023-05-18,30.1575,71.5249,0.0,1.1,0,Multan,Punjab,None,0,0
2023-05-21,24.8607,67.0011,0.0,1.65,0,Karachi,Sindh,None,0,0
2023-05-24,30.1798,66.975,0.0,1.75,0,Quetta,Balochistan,None,0,0
2023-05-27,35.9221,74.3082,5.6,0.38,0,Gilgit,GB,None,0,0
2023-05-30,34.0151,71.5249,0.0,1.4,0,Peshawar,KPK,None,0,0
2023-06-02,34.0151,71.5249,0.0,1.28,0,Peshawar,KPK,None,0,0
2023-06-05,27.7052,68.8574,0.0,1.0,0,Sukkur,Sindh,None,0,0
2023-06-08,31.5204,74.3587,0.0,0.82,0,Lahore,Punjab,None,0,0
2023-06-10,30.1798,66.975,61.3,4.47,1,Quetta,Balochistan,Pre-monsoon,100,15
2023-06-11,30.1575,71.5249,0.0,0.64,0,Multan,Punjab,None,0,0
2023-06-11,30.1798,66.975,55.9,4.43,1,Quetta,Balochistan,Pre-monsoon,100,0
2023-06-14,24.8607,67.0011,0.0,1.14,0,Karachi,Sindh,None,0,0
2023-06-17,30.1798,66.975,0.0,1.59,0,Quetta,Balochistan,None,0,0
2023-06-20,35.9221,74.3082,0.0,1.36,0,Gilgit,GB,None,0,0
2023-06-23,34.0151,71.5249,0.0,0.99,0,Peshawar,KPK,None,0,0
2023-06-25,31.5204,74.3587,93.6,6.37,1,Lahore,Punjab,Monsoon,10000,50
2023-06-26,27.7052,68.8574,0.0,1.72,0,Sukkur,Sindh,None,0,0
2023-06-29,31.5204,74.3587,0.0,0.99,0,Lahore,Punjab,None,0,0
2023-07-01,24.8607,67.0011,32.9,3.49,1,Karachi,Sindh,Urban Flood,50000,30
2023-07-02,34.0151,71.5249,0.0,1.12,0,Peshawar,KPK,None,0,0
2023-07-02,24.8607,67.0011,38.3,4.26,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-03,24.8607,67.0011,36.2,3.91,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-04,24.8607,67.0011,22.9,3.3,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-05,27.7052,68.8574,0.0,1.51,0,Sukkur,Sindh,None,0,0
2023-07-05,24.8607,67.0011,28.8,3.64,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-06,24.8607,67.0011,4.9,2.47,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-07,24.8607,67.0011,10.9,3.13,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-08,24.8607,67.0011,19.6,2.26,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-08,31.5204,74.3587,0.0,1.48,0,Lahore,Punjab,None,0,0
2023-07-09,24.8607,67.0011,10.6,2.29,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-10,24.8607,67.0011,13.1,2.48,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-11,30.1575,71.5249,0.0,0.55,0,Multan,Punjab,None,0,0
2023-07-11,24.8607,67.0011,11.6,1.98,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-12,24.8607,67.0011,6.8,1.83,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-13,24.8607,67.0011,2.6,2.27,1,Karachi,Sindh,Urban Flood,50000,0
2023-07-14,24.8607,67.0011,0.0,1.08,0,Karachi,Sindh,None,0,0
2023-07-17,30.1798,66.975,0.0,1.62,0,Quetta,Balochistan,None,0,0
2023-07-20,35.9221,74.3082,0.0,0.98,0,Gilgit,GB,None,0,0
2023-07-22,35.2227,72.4258,180.6,4.65,1,Swat,KPK,Flash Flood,0,13
2023-07-23,34.0151,71.5249,0.0,0.34,0,Peshawar,KPK,None,0,0
2023-07-26,27.7052,68.8574,0.0,1.66,0,Sukkur,Sindh,None,0,0
2023-07-29,31.5204,74.3587,0.0,0.46,0,Lahore,Punjab,None,0,0
2023-08-01,31.5204,74.3587,0.0,0.87,0,Lahore,Punjab,None,0,0
2023-08-04,30.1575,71.5249,7.8,0.61,0,Multan,Punjab,None,0,0
2023-08-07,24.8607,67.0011,0.0,1.49,0,Karachi,Sindh,None,0,0
2023-08-10,30.1798,66.975,0.0,1.5,0,Quetta,Balochistan,None,0,0
2023-08-13,35.9221,74.3082,4.0,1.1,0,Gilgit,GB,None,0,0
2023-08-16,34.0151,71.5249,0.0,1.49,0,Peshawar,KPK,None,0,0
2023-08-19,27.7052,68.8574,0.0,1.66,0,Sukkur,Sindh,None,0,0
2023-08-20,30.1575,71.5249,184.6,5.34,1,Multan,Punjab,Monsoon,0,16
2023-08-21,30.1575,71.5249,238.6,5.22,1,Multan,Punjab,Monsoon,0,0
2023-08-22,31.5204,74.3587,2.8,0.51,0,Lahore,Punjab,None,0,0
2023-08-22,30.1575,71.5249,105.4,4.23,1,Multan,Punjab,Monsoon,0,0
2023-08-25,30.1575,71.5249,0.0,1.64,0,Multan,Punjab,None,0,0
2023-08-28,24.8607,67.0011,0.0,0.96,0,Karachi,Sindh,None,0,0
2023-08-31,30.1798,66.975,0.0,1.62,0,Quetta,Balochistan,None,0,0
2023-09-01,25.396,68.3578,16.2,3.3,1,Hyderabad,Sindh,Heavy Rain,89500,6
2023-09-02,25.396,68.3578,13.3,4.27,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-03,30.1798,66.975,0.0,1.75,0,Quetta,Balochistan,None,0,0
2023-09-03,25.396,68.3578,29.9,2.56,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-04,25.396,68.3578,12.8,2.37,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-05,25.396,68.3578,17.5,2.96,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-06,35.9221,74.3082,4.2,1.3,0,Gilgit,GB,None,0,0
2023-09-06,25.396,68.3578,23.1,2.52,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-07,25.396,68.3578,19.7,3.28,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-08,25.396,68.3578,4.4,2.81,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-09,34.0151,71.5249,0.0,1.62,0,Peshawar,KPK,None,0,0
2023-09-09,25.396,68.3578,10.5,2.23,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-10,25.396,68.3578,6.8,2.38,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-11,25.396,68.3578,9.3,2.18,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-12,25.396,68.3578,12.4,1.99,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-12,27.7052,68.8574,0.0,0.32,0,Sukkur,Sindh,None,0,0
2023-09-13,25.396,68.3578,13.3,1.98,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-14,25.396,68.3578,9.3,1.93,1,Hyderabad,Sindh,Heavy Rain,89500,0
2023-09-15,31.5204,74.3587,0.0,1.38,0,Lahore,Punjab,None,0,0
2023-09-18,30.1575,71.5249,0.0,1.4,0,Multan,Punjab,None,0,0
2023-09-21,24.8607,67.0011,0.0,1.53,0,Karachi,Sindh,None,0,0
2023-09-24,30.1798,66.975,0.0,0.77,0,Quetta,Balochistan,None,0,0
2023-09-27,35.9221,74.3082,0.0,0.99,0,Gilgit,GB,None,0,0
2023-09-30,34.0151,71.5249,0.0,1.54,0,Peshawar,KPK,None,0,0
2023-10-03,30.1798,66.975,0.0,1.37,0,Quetta,Balochistan,None,0,0
2023-10-06,35.9221,74.3082,0.0,0.66,0,Gilgit,GB,None,0,0
2023-10-09,34.0151,71.5249,0.0,0.98,0,Peshawar,KPK,None,0,0
2023-10-12,27.7052,68.8574,0.0,1.23,0,Sukkur,Sindh,None,0,0
2023-10-15,31.5204,74.3587,0.0,1.01,0,Lahore,Punjab,None,0,0
2023-10-18,30.1575,71.5249,0.0,0.49,0,Multan,Punjab,None,0,0
2023-10-21,24.8607,67.0011,0.0,1.33,0,Karachi,Sindh,None,0,0
2023-10-24,30.1798,66.975,0.0,1.58,0,Quetta,Balochistan,None,0,0
2023-10-27,35.9221,74.3082,0.0,0.72,0,Gilgit,GB,None,0,0
2023-10-30,34.0151,71.5249,0.0,1.07,0,Peshawar,KPK,None,0,0
2023-11-02,34.0151,71.5249,0.0,0.35,0,Peshawar,KPK,None,0,0
2023-11-05,27.7052,68.8574,0.0,1.71,0,Sukkur,Sindh,None,0,0
2023-11-08,31.5204,74.3587,0.0,1.48,0,Lahore,Punjab,None,0,0
2023-11-11,30.1575,71.5249,0.0,1.66,0,Multan,Punjab,None,0,0
2023-11-14,24.8607,67.0011,0.0,0.47,0,Karachi,Sindh,None,0,0
2023-11-17,30.1798,66.975,0.0,1.6,0,Quetta,Balochistan,None,0,0
2023-11-20,35.9221,74.3082,0.0,1.77,0,Gilgit,GB,None,0,0
2023-11-23,34.0151,71.5249,0.0,0.36,0,Peshawar,KPK,None,0,0
2023-11-26,27.7052,68.8574,7.4,0.72,0,Sukkur,Sindh,None,0,0
2023-11-29,31.5204,74.3587,0.0,1.67,0,Lahore,Punjab,None,0,0
2023-12-02,34.0151,71.5249,0.0,0.33,0,Peshawar,KPK,None,0,0
2023-12-05,27.7052,68.8574,0.0,0.76,0,Sukkur,Sindh,None,0,0
2023-12-08,31.5204,74.3587,0.0,1.61,0,Lahore,Punjab,None,0,0
2023-12-11,30.1575,71.5249,0.0,1.11,0,Multan,Punjab,None,0,0
2023-12-14,24.8607,67.0011,0.0,0.32,0,Karachi,Sindh,None,0,0
2023-12-17,30.1798,66.975,0.0,1.2,0,Quetta,Balochistan,None,0,0
2023-12-20,35.9221,74.3082,0.0,1.41,0,Gilgit,GB,None,0,0
2023-12-23,34.0151,71.5249,0.6,1.58,0,Peshawar,KPK,None,0,0
2023-12-26,27.7052,68.8574,0.0,1.64,0,Sukkur,Sindh,None,0,0
2023-12-29,31.5204,74.3587,0.0,0.66,0,Lahore,Punjab,None,0,0
2024-01-01,31.5204,74.3587,0.0,1.17,0,Lahore,Punjab,None,0,0
2024-01-04,30.1575,71.5249,0.0,1.08,0,Multan,Punjab,None,0,0
2024-01-07,24.8607,67.0011,0.0,1.2,0,Karachi,Sindh,None,0,0
2024-01-10,30.1798,66.975,0.0,1.66,0,Quetta,Balochistan,None,0,0
2024-01-13,35.9221,74.3082,0.0,1.62,0,Gilgit,GB,None,0,0
2024-01-16,34.0151,71.5249,0.0,0.95,0,Peshawar,KPK,None,0,0
2024-01-19,27.7052,68.8574,0.0,1.46,0,Sukkur,Sindh,None,0,0
2024-01-22,31.5204,74.3587,0.0,0.97,0,Lahore,Punjab,None,0,0
2024-01-25,30.1575,71.5249,0.0,1.19,0,Multan,Punjab,None,0,0
2024-01-28,24.8607,67.0011,0.0,1.07,0,Karachi,Sindh,None,0,0
2024-01-31,30.1798,66.975,0.0,1.03,0,Quetta,Balochistan,None,0,0
2024-02-03,30.1798,66.975,6.6,1.2,0,Quetta,Balochistan,None,0,0
2024-02-06,35.9221,74.3082,0.0,1.25,0,Gilgit,GB,None,0,0
2024-02-09,34.0151,71.5249,0.0,0.84,0,Peshawar,KPK,None,0,0
2024-02-12,27.7052,68.8574,0.0,0.51,0,Sukkur,Sindh,None,0,0
2024-02-15,31.5204,74.3587,2.8,0.8,0,Lahore,Punjab,None,0,0
2024-02-18,30.1575,71.5249,0.0,1.22,0,Multan,Punjab,None,0,0
2024-02-21,24.8607,67.0011,0.0,1.07,0,Karachi,Sindh,None,0,0
2024-02-24,30.1798,66.975,0.0,0.63,0,Quetta,Balochistan,None,0,0
2024-02-27,35.2227,72.4258,37.1,4.71,1,Swat,KPK,Heavy Rain,3232,40
2024-02-27,35.9221,74.3082,0.0,0.81,0,Gilgit,GB,None,0,0
2024-02-28,35.2227,72.4258,23.4,5.3,1,Swat,KPK,Heavy Rain,3232,0
2024-02-29,35.2227,72.4258,18.4,4.73,1,Swat,KPK,Heavy Rain,3232,0
2024-03-01,31.5204,74.3587,0.0,1.07,0,Lahore,Punjab,None,0,0
2024-03-01,30.1798,66.975,119.8,5.1,1,Quetta,Balochistan,Flash Flood,1000,20
2024-03-02,30.1798,66.975,88.2,4.93,1,Quetta,Balochistan,Flash Flood,1000,0
2024-03-03,30.1798,66.975,106.6,3.28,1,Quetta,Balochistan,Flash Flood,1000,0
2024-03-04,30.1575,71.5249,3.0,0.9,0,Multan,Punjab,None,0,0
2024-03-07,24.8607,67.0011,0.0,0.47,0,Karachi,Sindh,None,0,0
2024-03-10,30.1798,66.975,0.0,1.61,0,Quetta,Balochistan,None,0,0
2024-03-13,35.9221,74.3082,0.0,1.79,0,Gilgit,GB,None,0,0
2024-03-16,34.0151,71.5249,0.0,0.89,0,Peshawar,KPK,None,0,0
2024-03-19,27.7052,68.8574,0.0,1.66,0,Sukkur,Sindh,None,0,0
2024-03-22,31.5204,74.3587,0.0,0.76,0,Lahore,Punjab,None,0,0
2024-03-25,30.1575,71.5249,8.3,1.53,0,Multan,Punjab,None,0,0
2024-03-28,24.8607,67.0011,0.0,0.38,0,Karachi,Sindh,None,0,0
2024-03-31,30.1798,66.975,0.0,1.21,0,Quetta,Balochistan,None,0,0
2024-04-03,30.1798,66.975,0.0,0.88,0,Quetta,Balochistan,None,0,0
2024-04-06,35.9221,74.3082,0.0,0.48,0,Gilgit,GB,None,0,0
2024-04-09,34.0151,71.5249,0.0,0.41,0,Peshawar,KPK,None,0,0
2024-04-12,27.7052,68.8574,0.0,1.71,0,Sukkur,Sindh,None,0,0
2024-04-15,31.5204,74.3587,0.0,0.84,0,Lahore,Punjab,None,0,0
2024-04-18,30.1575,71.5249,0.0,1.25,0,Multan,Punjab,None,0,0
2024-04-21,24.8607,67.0011,0.0,1.61,0,Karachi,Sindh,None,0,0
2024-04-24,30.1798,66.975,0.0,1.65,0,Quetta,Balochistan,None,0,0
2024-04-27,35.9221,74.3082,0.0,0.51,0,Gilgit,GB,None,0,0
2024-04-30,34.0151,71.5249,0.0,0.74,0,Peshawar,KPK,None,0,0
2024-05-03,30.1798,66.975,0.0,0.37,0,Quetta,Balochistan,None,0,0
2024-05-06,35.9221,74.3082,0.0,0.81,0,Gilgit,GB,None,0,0
2024-05-09,34.0151,71.5249,0.0,1.57,0,Peshawar,KPK,None,0,0
2024-05-12,27.7052,68.8574,0.0,1.31,0,Sukkur,Sindh,None,0,0
2024-05-15,31.5204,74.3587,0.0,1.48,0,Lahore,Punjab,None,0,0
2024-05-18,30.1575,71.5249,0.0,1.53,0,Multan,Punjab,None,0,0
2024-05-21,24.8607,67.0011,8.6,0.95,0,Karachi,Sindh,None,0,0
2024-05-24,30.1798,66.975,0.0,0.86,0,Quetta,Balochistan,None,0,0
2024-05-27,35.9221,74.3082,0.0,1.33,0,Gilgit,GB,None,0,0
2024-05-30,34.0151,71.5249,0.0,0.95,0,Peshawar,KPK,None,0,0
2024-06-02,34.0151,71.5249,0.0,0.82,0,Peshawar,KPK,None,0,0
2024-06-05,27.7052,68.8574,0.0,1.27,0,Sukkur,Sindh,None,0,0
2024-06-08,31.5204,74.3587,0.0,0.41,0,Lahore,Punjab,None,0,0
2024-06-11,30.1575,71.5249,0.0,1.32,0,Multan,Punjab,None,0,0
2024-06-14,24.8607,67.0011,0.0,0.63,0,Karachi,Sindh,None,0,0
2024-06-17,30.1798,66.975,0.0,1.33,0,Quetta,Balochistan,None,0,0
2024-06-20,35.9221,74.3082,0.0,0.34,0,Gilgit,GB,None,0,0
2024-06-23,34.0151,71.5249,5.1,0.88,0,Peshawar,KPK,None,0,0
2024-06-26,27.7052,68.8574,0.0,0.88,0,Sukkur,Sindh,None,0,0
2024-06-29,31.5204,74.3587,0.0,1.43,0,Lahore,Punjab,None,0,0
2024-07-01,31.5204,74.3587,266.2,8.49,1,Lahore,Punjab,Monsoon,100000,80
2024-07-02,34.0151,71.5249,0.0,1.65,0,Peshawar,KPK,None,0,0
2024-07-02,31.5204,74.3587,129.8,8.33,1,Lahore,Punjab,Monsoon,100000,0
2024-07-03,31.5204,74.3587,104.2,6.89,1,Lahore,Punjab,Monsoon,100000,0
2024-07-04,31.5204,74.3587,78.1,6.6,1,Lahore,Punjab,Monsoon,100000,0
2024-07-05,31.5204,74.3587,72.9,6.22,1,Lahore,Punjab,Monsoon,100000,0
2024-07-05,27.7052,68.8574,1.2,0.77,0,Sukkur,Sindh,None,0,0
2024-07-08,31.5204,74.3587,0.0,1.54,0,Lahore,Punjab,None,0,0
2024-07-11,30.1575,71.5249,0.0,1.74,0,Multan,Punjab,None,0,0
2024-07-14,24.8607,67.0011,0.0,0.81,0,Karachi,Sindh,None,0,0
2024-07-15,24.8607,67.0011,13.4,5.44,1,Karachi,Sindh,Urban Flood,80000,50
2024-07-16,24.8607,67.0011,20.5,5.42,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-17,24.8607,67.0011,22.1,5.27,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-17,30.1798,66.975,0.0,1.13,0,Quetta,Balochistan,None,0,0
2024-07-18,24.8607,67.0011,22.6,4.03,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-19,24.8607,67.0011,25.9,3.94,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-20,24.8607,67.0011,11.9,3.34,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-20,35.9221,74.3082,0.0,1.55,0,Gilgit,GB,None,0,0
2024-07-20,34.0153,71.9747,196.2,8.38,1,Nowshera,KPK,Monsoon,200000,60
2024-07-21,24.8607,67.0011,14.4,3.64,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-22,24.8607,67.0011,8.9,3.73,1,Karachi,Sindh,Urban Flood,80000,0
2024-07-23,34.0151,71.5249,0.0,0.69,0,Peshawar,KPK,None,0,0
2024-07-26,27.7052,68.8574,0.0,0.81,0,Sukkur,Sindh,None,0,0
2024-07-29,31.5204,74.3587,2.8,1.14,0,Lahore,Punjab,None,0,0
2024-08-01,31.5204,74.3587,0.0,0.51,0,Lahore,Punjab,None,0,0
2024-08-01,30.1575,71.5249,95.7,6.71,1,Multan,Punjab,Monsoon,150000,40
2024-08-02,30.1575,71.5249,193.3,6.43,1,Multan,Punjab,Monsoon,150000,0
2024-08-03,30.1575,71.5249,90.8,5.85,1,Multan,Punjab,Monsoon,150000,0
2024-08-04,30.1575,71.5249,0.0,1.03,0,Multan,Punjab,None,0,0
2024-08-04,30.1575,71.5249,59.7,6.37,1,Multan,Punjab,Monsoon,150000,0
2024-08-05,30.1575,71.5249,64.1,5.55,1,Multan,Punjab,Monsoon,150000,0
2024-08-06,30.1575,71.5249,160.4,5.12,1,Multan,Punjab,Monsoon,150000,0
2024-08-07,24.8607,67.0011,4.1,1.62,0,Karachi,Sindh,None,0,0
2024-08-07,30.1575,71.5249,132.8,4.35,1,Multan,Punjab,Monsoon,150000,0
2024-08-08,30.1575,71.5249,98.5,4.43,1,Multan,Punjab,Monsoon,150000,0
2024-08-09,30.1575,71.5249,77.9,3.52,1,Multan,Punjab,Monsoon,150000,0
2024-08-10,27.7052,68.8574,153.5,6.53,1,Sukkur,Sindh,Monsoon,120000,30
2024-08-10,30.1798,66.975,0.0,1.23,0,Quetta,Balochistan,None,0,0
2024-08-11,27.7052,68.8574,257.1,5.81,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-12,27.7052,68.8574,175.0,4.78,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-13,27.7052,68.8574,145.7,5.24,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-13,35.9221,74.3082,0.0,0.36,0,Gilgit,GB,None,0,0
2024-08-14,27.7052,68.8574,103.0,4.51,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-15,27.7052,68.8574,106.7,3.85,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-16,34.0151,71.5249,0.0,0.64,0,Peshawar,KPK,None,0,0
2024-08-16,27.7052,68.8574,86.9,3.86,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-17,27.7052,68.8574,74.0,3.47,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-18,27.7052,68.8574,100.3,3.77,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-19,27.7052,68.8574,9.6,1.38,0,Sukkur,Sindh,None,0,0
2024-08-19,27.7052,68.8574,71.1,3.67,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-20,27.7052,68.8574,60.5,2.63,1,Sukkur,Sindh,Monsoon,120000,0
2024-08-22,31.5204,74.3587,0.0,0.5,0,Lahore,Punjab,None,0,0
2024-08-25,30.1575,71.5249,0.0,1.49,0,Multan,Punjab,None,0,0
2024-08-28,24.8607,67.0011,0.0,1.72,0,Karachi,Sindh,None,0,0
2024-08-29,31.4504,73.135,190.7,6.14,1,Faisalabad,Punjab,Monsoon,80000,25
2024-08-30,31.4504,73.135,148.0,4.66,1,Faisalabad,Punjab,Monsoon,80000,0
2024-08-31,31.4504,73.135,111.3,4.84,1,Faisalabad,Punjab,Monsoon,80000,0
2024-08-31,30.1798,66.975,0.0,1.77,0,Quetta,Balochistan,None,0,0
2024-09-01,31.4504,73.135,153.5,4.92,1,Faisalabad,Punjab,Monsoon,80000,0
2024-09-02,31.4504,73.135,99.6,5.3,1,Faisalabad,Punjab,Monsoon,80000,0
2024-09-03,30.1798,66.975,0.0,1.18,0,Quetta,Balochistan,None,0,0
2024-09-03,31.4504,73.135,116.6,3.84,1,Faisalabad,Punjab,Monsoon,80000,0
2024-09-06,35.9221,74.3082,0.0,0.6,0,Gilgit,GB,None,0,0
2024-09-09,34.0151,71.5249,0.0,1.07,0,Peshawar,KPK,None,0,0
2024-09-12,27.7052,68.8574,0.0,1.6,0,Sukkur,Sindh,None,0,0
2024-09-15,31.5204,74.3587,0.0,1.54,0,Lahore,Punjab,None,0,0
2024-09-18,30.1575,71.5249,0.0,1.73,0,Multan,Punjab,None,0,0
2024-09-21,24.8607,67.0011,0.0,1.58,0,Karachi,Sindh,None,0,0
2024-09-24,30.1798,66.975,0.0,1.64,0,Quetta,Balochistan,None,0,0
2024-09-27,35.9221,74.3082,0.0,0.97,0,Gilgit,GB,None,0,0
2024-09-30,34.0151,71.5249,0.0,1.69,0,Peshawar,KPK,None,0,0
2024-10-03,30.1798,66.975,0.0,1.33,0,Quetta,Balochistan,None,0,0
2024-10-06,35.9221,74.3082,0.0,0.5,0,Gilgit,GB,None,0,0
2024-10-09,34.0151,71.5249,0.0,1.51,0,Peshawar,KPK,None,0,0
2024-10-12,27.7052,68.8574,0.0,1.74,0,Sukkur,Sindh,None,0,0
2024-10-15,31.5204,74.3587,0.2,1.32,0,Lahore,Punjab,None,0,0
2024-10-18,30.1575,71.5249,0.0,0.32,0,Multan,Punjab,None,0,0
2024-10-21,24.8607,67.0011,0.0,1.41,0,Karachi,Sindh,None,0,0
2024-10-24,30.1798,66.975,0.0,1.45,0,Quetta,Balochistan,None,0,0
2024-10-27,35.9221,74.3082,0.0,1.57,0,Gilgit,GB,None,0,0
2024-10-30,34.0151,71.5249,0.0,1.03,0,Peshawar,KPK,None,0,0
2024-11-02,34.0151,71.5249,0.0,0.91,0,Peshawar,KPK,None,0,0
2024-11-05,27.7052,68.8574,0.0,0.47,0,Sukkur,Sindh,None,0,0
2024-11-08,31.5204,74.3587,8.1,0.41,0,Lahore,Punjab,None,0,0
2024-11-11,30.1575,71.5249,0.0,0.75,0,Multan,Punjab,None,0,0
2024-11-14,24.8607,67.0011,0.0,1.49,0,Karachi,Sindh,None,0,0
2024-11-17,30.1798,66.975,0.0,0.41,0,Quetta,Balochistan,None,0,0
2024-11-20,35.9221,74.3082,0.0,0.65,0,Gilgit,GB,None,0,0
2024-11-23,34.0151,71.5249,0.0,1.69,0,Peshawar,KPK,None,0,0
2024-11-26,27.7052,68.8574,4.1,0.78,0,Sukkur,Sindh,None,0,0
2024-11-29,31.5204,74.3587,0.0,1.26,0,Lahore,Punjab,None,0,0
2024-12-02,34.0151,71.5249,0.0,0.84,0,Peshawar,KPK,None,0,0
2024-12-05,27.7052,68.8574,0.0,1.63,0,Sukkur,Sindh,None,0,0
2024-12-08,31.5204,74.3587,0.0,1.18,0,Lahore,Punjab,None,0,0
2024-12-11,30.1575,71.5249,0.0,1.32,0,Multan,Punjab,None,0,0
2024-12-14,24.8607,67.0011,0.0,1.53,0,Karachi,Sindh,None,0,0
2024-12-17,30.1798,66.975,0.0,1.08,0,Quetta,Balochistan,None,0,0
2024-12-20,35.9221,74.3082,0.0,0.71,0,Gilgit,GB,None,0,0
2024-12-23,34.0151,71.5249,0.0,0.5,0,Peshawar,KPK,None,0,0
2024-12-26,27.7052,68.8574,0.0,1.42,0,Sukkur,Sindh,None,0,0
2024-12-29,31.5204,74.3587,0.0,1.07,0,Lahore,Punjab,None,0,0
2025-01-01,31.5204,74.3587,0.0,1.36,0,Lahore,Punjab,None,0,0
2025-01-04,30.1575,71.5249,0.0,0.31,0,Multan,Punjab,None,0,0
